data_file,algorithm,sample_size,train_test,subject,accuracy,precision,recall,order
amount_2,nnet,25,testing,2-116,0.86,0.86,1,Sequential
amount_2,nnet,25,testing,2-117,1,1,1,Sequential
amount_2,nnet,25,testing,2-119,0.78,0.9196428571428571,0.8025793650793651,Sequential
amount_2,nnet,25,testing,2-12,1,1,1,Sequential
amount_2,nnet,25,testing,2-120,0.74,0.7166666666666667,0.3999999999999999,Sequential
amount_2,nnet,25,testing,2-121,1,1,1,Sequential
amount_2,nnet,25,testing,2-122,1,1,1,Sequential
amount_2,nnet,25,testing,2-123,0.93,0.8757142857142857,1,Sequential
amount_2,nnet,25,testing,2-125,1,1,1,Sequential
amount_2,nnet,25,testing,2-127,0.8500000000000001,0.6233333333333333,1,Sequential
amount_2,nnet,25,testing,2-128,0.51,0.8350000000000001,0.3845238095238095,Sequential
amount_2,nnet,25,testing,2-13,0.93,0.9191666666666667,1,Sequential
amount_2,nnet,25,testing,2-130,0.93,0.9120370370370371,1,Sequential
amount_2,nnet,25,testing,2-131,0.9,0.755,1,Sequential
amount_2,nnet,25,testing,2-132,0.97,1,0.9433333333333334,Sequential
amount_2,nnet,25,testing,2-133,0.95,0.8716666666666667,1,Sequential
amount_2,nnet,25,testing,2-134,0.86,0.8011904761904762,1,Sequential
amount_2,nnet,25,testing,2-135,0.86,0.7976190476190474,1,Sequential
amount_2,nnet,25,testing,2-137,0.73,0.5083333333333333,0.8633333333333334,Sequential
amount_2,nnet,25,testing,2-138,1,1,1,Sequential
amount_2,nnet,25,testing,2-14,0.78,0.6542857142857145,1,Sequential
amount_2,nnet,25,testing,2-141,1,1,1,Sequential
amount_2,nnet,25,testing,2-143,0.87,0.8649999999999999,0.8849999999999999,Sequential
amount_2,nnet,25,testing,2-144,0.9400000000000001,1,0.855,Sequential
amount_2,nnet,25,testing,2-145,0.81,0.8531746031746031,0.8822619047619047,Sequential
amount_2,nnet,25,testing,2-146,0.8,0.6366666666666667,0.8083333333333333,Sequential
amount_2,nnet,25,testing,2-148,1,1,1,Sequential
amount_2,nnet,25,testing,2-149,0.9400000000000001,0.8250000000000001,1,Sequential
amount_2,nnet,25,testing,2-15,0.74,0.71,0.8707142857142857,Sequential
amount_2,nnet,25,testing,2-151,0.8,0.882688492063492,0.8424206349206349,Sequential
amount_2,nnet,25,testing,2-152,0.93,0.9464285714285714,0.9579365079365079,Sequential
amount_2,nnet,25,testing,2-153,0.89,1,0.768095238095238,Sequential
amount_2,nnet,25,testing,2-154,0.65,0.89,0.5351190476190475,Sequential
amount_2,nnet,25,testing,2-155,0.93,1,0.8083333333333333,Sequential
amount_2,nnet,25,testing,2-156,0.88,0.7923809523809523,1,Sequential
amount_2,nnet,25,testing,2-157,0.9,0.7947619047619047,1,Sequential
amount_2,nnet,25,testing,2-16,0.88,0.842063492063492,1,Sequential
amount_2,nnet,25,testing,2-17,0.78,0.7851190476190476,0.893095238095238,Sequential
amount_2,nnet,25,testing,2-18,0.89,0.8882936507936507,0.9621031746031746,Sequential
amount_2,nnet,25,testing,2-2,0.41000000000000003,0.4077777777777776,0.8483333333333333,Sequential
amount_2,nnet,25,testing,2-20,0.66,0.6433333333333334,0.5883333333333334,Sequential
amount_2,nnet,25,testing,2-21,0.8500000000000001,1,0.6116666666666667,Sequential
amount_2,nnet,25,testing,2-22,0.9,1,0.8872222222222222,Sequential
amount_2,nnet,25,testing,2-23,0.62,0.6995238095238094,0.6995238095238094,Sequential
amount_2,nnet,25,testing,2-24,0.81,1,0.628095238095238,Sequential
amount_2,nnet,25,testing,2-25,0.8300000000000001,0.7009523809523808,1,Sequential
amount_2,nnet,25,testing,2-26,0.97,0.9523809523809523,1,Sequential
amount_2,nnet,25,testing,2-27,0.6799999999999999,0.6316666666666667,0.56,Sequential
amount_2,nnet,25,testing,2-28,0.8200000000000001,0.7057142857142857,1,Sequential
amount_2,nnet,25,testing,2-29,0.8,0.8,1,Sequential
amount_2,nnet,25,testing,2-3,0.8200000000000001,1,0.6316666666666667,Sequential
amount_2,nnet,25,testing,2-32,0.79,0.6900000000000001,0.8133333333333334,Sequential
amount_2,nnet,25,testing,2-33,0.8300000000000001,0.913095238095238,0.8507936507936507,Sequential
amount_2,nnet,25,testing,2-4,0.69,0.6215079365079365,1,Sequential
amount_2,nnet,25,testing,2-5,0.9,0.889047619047619,0.9266666666666666,Sequential
amount_2,nnet,25,testing,2-6,0.81,1,0.6655952380952381,Sequential
amount_2,nnet,25,testing,2-8,0.9,0.956547619047619,0.9061507936507935,Sequential
amount_2,nnet,25,testing,2-9,1,1,1,Sequential
amount_2,nnet,25,training,2-1,0.88,0.833333333333333,0.909090909090909,Sequential
amount_2,nnet,25,training,2-10,0.96,0.928571428571428,1,Sequential
amount_2,nnet,25,training,2-101,0.96,0.875,1,Sequential
amount_2,nnet,25,training,2-102,0.88,0.91304347826087,0.954545454545455,Sequential
amount_2,nnet,25,training,2-103,1,1,1,Sequential
amount_2,nnet,25,training,2-104,1,1,1,Sequential
amount_2,nnet,25,training,2-105,0.84,0.8,0.8,Sequential
amount_2,nnet,25,training,2-107,0.96,1,0.888888888888889,Sequential
amount_2,nnet,25,training,2-108,1,1,1,Sequential
amount_2,nnet,25,training,2-109,0.92,0.947368421052632,0.947368421052632,Sequential
amount_2,nnet,25,training,2-11,1,1,1,Sequential
amount_2,nnet,25,training,2-110,0.88,0.888888888888889,0.941176470588235,Sequential
amount_2,nnet,25,training,2-113,1,1,1,Sequential
amount_2,nnet,25,training,2-114,0.96,1,0.923076923076923,Sequential
amount_2,nnet,25,training,2-115,0.92,0.857142857142857,1,Sequential
amount_2,nnet,25,training,2-116,0.8,0.8,1,Sequential
amount_2,nnet,25,training,2-117,1,1,1,Sequential
amount_2,nnet,25,training,2-119,0.88,0.888888888888889,0.941176470588235,Sequential
amount_2,nnet,25,training,2-12,1,1,1,Sequential
amount_2,nnet,25,training,2-120,0.84,1,0.428571428571429,Sequential
amount_2,nnet,25,training,2-121,1,1,1,Sequential
amount_2,nnet,25,training,2-122,1,1,1,Sequential
amount_2,nnet,25,training,2-123,1,1,1,Sequential
amount_2,nnet,25,training,2-125,1,1,1,Sequential
amount_2,nnet,25,training,2-127,0.92,0.882352941176471,1,Sequential
amount_2,nnet,25,training,2-128,0.96,1,0.916666666666667,Sequential
amount_2,nnet,25,training,2-13,1,1,1,Sequential
amount_2,nnet,25,training,2-130,1,1,1,Sequential
amount_2,nnet,25,training,2-131,1,1,1,Sequential
amount_2,nnet,25,training,2-132,1,1,1,Sequential
amount_2,nnet,25,training,2-133,0.92,1,0.714285714285714,Sequential
amount_2,nnet,25,training,2-134,0.88,0.866666666666667,0.928571428571429,Sequential
amount_2,nnet,25,training,2-135,0.92,0.928571428571428,0.928571428571429,Sequential
amount_2,nnet,25,training,2-137,0.96,1,0.916666666666667,Sequential
amount_2,nnet,25,training,2-138,1,1,1,Sequential
amount_2,nnet,25,training,2-14,0.84,0.9,0.75,Sequential
amount_2,nnet,25,training,2-141,1,1,1,Sequential
amount_2,nnet,25,training,2-143,0.96,1,0.928571428571429,Sequential
amount_2,nnet,25,training,2-144,1,1,1,Sequential
amount_2,nnet,25,training,2-145,0.96,1,0.944444444444444,Sequential
amount_2,nnet,25,training,2-146,0.88,0.9,0.818181818181818,Sequential
amount_2,nnet,25,training,2-148,1,1,1,Sequential
amount_2,nnet,25,training,2-149,1,1,1,Sequential
amount_2,nnet,25,training,2-15,0.84,0.857142857142857,0.857142857142857,Sequential
amount_2,nnet,25,training,2-151,0.96,0.95,1,Sequential
amount_2,nnet,25,training,2-152,1,1,1,Sequential
amount_2,nnet,25,training,2-153,0.92,0.846153846153846,1,Sequential
amount_2,nnet,25,training,2-154,0.92,1,0.857142857142857,Sequential
amount_2,nnet,25,training,2-155,1,1,1,Sequential
amount_2,nnet,25,training,2-156,1,1,1,Sequential
amount_2,nnet,25,training,2-157,0.96,1,0.923076923076923,Sequential
amount_2,nnet,25,training,2-16,0.96,0.952380952380952,1,Sequential
amount_2,nnet,25,training,2-17,0.92,0.923076923076923,0.923076923076923,Sequential
amount_2,nnet,25,training,2-18,1,1,1,Sequential
amount_2,nnet,25,training,2-2,0.48,0.555555555555556,0.666666666666667,Sequential
amount_2,nnet,25,training,2-20,1,1,1,Sequential
amount_2,nnet,25,training,2-21,0.88,0.846153846153846,0.916666666666667,Sequential
amount_2,nnet,25,training,2-22,1,1,1,Sequential
amount_2,nnet,25,training,2-23,0.92,1,0.9,Sequential
amount_2,nnet,25,training,2-24,1,1,1,Sequential
amount_2,nnet,25,training,2-25,0.88,0.8125,1,Sequential
amount_2,nnet,25,training,2-26,0.92,0.9375,0.9375,Sequential
amount_2,nnet,25,training,2-27,0.88,0.916666666666667,0.846153846153846,Sequential
amount_2,nnet,25,training,2-28,1,1,1,Sequential
amount_2,nnet,25,training,2-29,1,1,1,Sequential
amount_2,nnet,25,training,2-3,0.84,0.777777777777778,0.777777777777778,Sequential
amount_2,nnet,25,training,2-32,0.96,0.928571428571428,1,Sequential
amount_2,nnet,25,training,2-33,1,1,1,Sequential
amount_2,nnet,25,training,2-4,1,1,1,Sequential
amount_2,nnet,25,training,2-5,0.92,0.909090909090909,0.909090909090909,Sequential
amount_2,nnet,25,training,2-6,1,1,1,Sequential
amount_2,nnet,25,training,2-8,0.92,0.9375,0.9375,Sequential
amount_2,nnet,25,training,2-9,1,1,1,Sequential
amount_2,nnet,30,testing,2-1,0.73,1,0.5686904761904761,Sequential
amount_2,nnet,30,testing,2-10,0.9,1,0.8116666666666665,Sequential
amount_2,nnet,30,testing,2-101,0.8400000000000001,0.7083333333333335,0.7583333333333335,Sequential
amount_2,nnet,30,testing,2-102,0.78,0.6726190476190474,1,Sequential
amount_2,nnet,30,testing,2-103,0.92,1,0.8457142857142856,Sequential
amount_2,nnet,30,testing,2-104,1,NaN,NaN,Sequential
amount_2,nnet,30,testing,2-105,0.8500000000000001,0.6816666666666668,1,Sequential
amount_2,nnet,30,testing,2-107,0.76,1,0.5838095238095238,Sequential
amount_2,nnet,30,testing,2-108,0.78,0.7669047619047618,0.879047619047619,Sequential
amount_2,nnet,30,testing,2-109,0.92,0.9041666666666667,1,Sequential
amount_2,nnet,30,testing,2-11,1,1,1,Sequential
amount_2,nnet,30,testing,2-110,0.8400000000000001,0.7547619047619046,1,Sequential
amount_2,nnet,30,testing,2-113,0.91,1,0.8821428571428571,Sequential
amount_2,nnet,30,testing,2-114,0.73,0.6261904761904763,1,Sequential
amount_2,nnet,30,testing,2-115,0.48,0.48,1,Sequential
amount_2,nnet,30,testing,2-116,0.77,1,0.7355555555555557,Sequential
amount_2,nnet,30,testing,2-117,1,1,1,Sequential
amount_2,nnet,30,testing,2-119,0.71,0.8814285714285713,0.707738095238095,Sequential
amount_2,nnet,30,testing,2-12,1,1,1,Sequential
amount_2,nnet,30,testing,2-120,0.8400000000000001,1,0.2166666666666666,Sequential
amount_2,nnet,30,testing,2-121,1,1,1,Sequential
amount_2,nnet,30,testing,2-122,0.91,0.79,1,Sequential
amount_2,nnet,30,testing,2-123,0.93,1,0.8716666666666665,Sequential
amount_2,nnet,30,testing,2-125,1,1,1,Sequential
amount_2,nnet,30,testing,2-127,0.9,0.7266666666666668,1,Sequential
amount_2,nnet,30,testing,2-128,0.8400000000000001,0.8849206349206349,0.9071428571428571,Sequential
amount_2,nnet,30,testing,2-13,0.92,0.9052777777777778,1,Sequential
amount_2,nnet,30,testing,2-130,1,1,1,Sequential
amount_2,nnet,30,testing,2-131,0.92,0.7250000000000001,1,Sequential
amount_2,nnet,30,testing,2-132,0.93,0.8183333333333334,1,Sequential
amount_2,nnet,30,testing,2-133,0.95,0.8766666666666667,1,Sequential
amount_2,nnet,30,testing,2-134,0.81,0.7028571428571427,1,Sequential
amount_2,nnet,30,testing,2-135,0.92,0.8809523809523808,1,Sequential
amount_2,nnet,30,testing,2-137,0.77,0.585,0.7250000000000001,Sequential
amount_2,nnet,30,testing,2-138,1,1,1,Sequential
amount_2,nnet,30,testing,2-14,0.87,0.7533333333333334,1,Sequential
amount_2,nnet,30,testing,2-141,1,1,1,Sequential
amount_2,nnet,30,testing,2-143,0.8300000000000001,0.8738095238095236,0.8595238095238094,Sequential
amount_2,nnet,30,testing,2-144,0.86,1,0.6633333333333333,Sequential
amount_2,nnet,30,testing,2-145,0.9400000000000001,1,0.9196428571428571,Sequential
amount_2,nnet,30,testing,2-146,0.8300000000000001,0.7833333333333334,0.7583333333333334,Sequential
amount_2,nnet,30,testing,2-148,1,1,1,Sequential
amount_2,nnet,30,testing,2-149,0.91,0.7650000000000001,1,Sequential
amount_2,nnet,30,testing,2-15,0.8,0.7488095238095239,1,Sequential
amount_2,nnet,30,testing,2-151,0.76,0.8745590828924162,0.8272222222222223,Sequential
amount_2,nnet,30,testing,2-152,0.87,0.9047619047619047,0.9172619047619047,Sequential
amount_2,nnet,30,testing,2-153,0.8500000000000001,1,0.7592857142857142,Sequential
amount_2,nnet,30,testing,2-154,0.62,0.6430555555555557,0.8728571428571427,Sequential
amount_2,nnet,30,testing,2-155,0.92,1,0.8016666666666667,Sequential
amount_2,nnet,30,testing,2-156,0.8200000000000001,0.6633333333333333,1,Sequential
amount_2,nnet,30,testing,2-157,1,1,1,Sequential
amount_2,nnet,30,testing,2-16,0.9400000000000001,1,0.9150793650793649,Sequential
amount_2,nnet,30,testing,2-17,0.8300000000000001,0.8388095238095237,0.8804761904761904,Sequential
amount_2,nnet,30,testing,2-18,0.9,0.8488095238095236,1,Sequential
amount_2,nnet,30,testing,2-2,0.81,0.8500000000000001,0.6333333333333334,Sequential
amount_2,nnet,30,testing,2-20,0.69,0.7783333333333334,0.608095238095238,Sequential
amount_2,nnet,30,testing,2-21,0.9,1,0.7483333333333334,Sequential
amount_2,nnet,30,testing,2-22,0.93,1,0.9194444444444445,Sequential
amount_2,nnet,30,testing,2-23,0.8400000000000001,0.792063492063492,1,Sequential
amount_2,nnet,30,testing,2-24,0.76,1,0.6157142857142854,Sequential
amount_2,nnet,30,testing,2-25,0.8300000000000001,0.6400000000000001,1,Sequential
amount_2,nnet,30,testing,2-26,1,1,1,Sequential
amount_2,nnet,30,testing,2-27,0.86,1,0.7166666666666667,Sequential
amount_2,nnet,30,testing,2-28,0.8500000000000001,0.7066666666666668,1,Sequential
amount_2,nnet,30,testing,2-29,0.8300000000000001,0.8144444444444446,1,Sequential
amount_2,nnet,30,testing,2-3,0.86,1,0.685,Sequential
amount_2,nnet,30,testing,2-32,0.8400000000000001,0.6983333333333334,1,Sequential
amount_2,nnet,30,testing,2-33,0.77,0.9067460317460316,0.8083333333333333,Sequential
amount_2,nnet,30,testing,2-4,0.76,0.6785714285714286,1,Sequential
amount_2,nnet,30,testing,2-5,0.93,1,0.8907142857142856,Sequential
amount_2,nnet,30,testing,2-6,0.92,1,0.853095238095238,Sequential
amount_2,nnet,30,testing,2-8,1,1,1,Sequential
amount_2,nnet,30,testing,2-9,1,1,1,Sequential
amount_2,nnet,30,training,2-1,0.833333333333333,0.8,0.857142857142857,Sequential
amount_2,nnet,30,training,2-10,0.966666666666667,0.941176470588235,1,Sequential
amount_2,nnet,30,training,2-101,0.933333333333333,0.9,0.9,Sequential
amount_2,nnet,30,training,2-102,0.966666666666667,1,0.961538461538462,Sequential
amount_2,nnet,30,training,2-103,1,1,1,Sequential
amount_2,nnet,30,training,2-104,1,1,1,Sequential
amount_2,nnet,30,training,2-105,0.866666666666667,0.833333333333333,0.833333333333333,Sequential
amount_2,nnet,30,training,2-107,1,1,1,Sequential
amount_2,nnet,30,training,2-108,1,1,1,Sequential
amount_2,nnet,30,training,2-109,0.933333333333333,0.954545454545455,0.954545454545455,Sequential
amount_2,nnet,30,training,2-11,1,1,1,Sequential
amount_2,nnet,30,training,2-110,0.9,0.904761904761905,0.95,Sequential
amount_2,nnet,30,training,2-113,0.933333333333333,0.954545454545455,0.954545454545455,Sequential
amount_2,nnet,30,training,2-114,0.966666666666667,1,0.933333333333333,Sequential
amount_2,nnet,30,training,2-115,0.533333333333333,0.517241379310345,1,Sequential
amount_2,nnet,30,training,2-116,1,1,1,Sequential
amount_2,nnet,30,training,2-117,1,1,1,Sequential
amount_2,nnet,30,training,2-119,0.9,0.909090909090909,0.952380952380952,Sequential
amount_2,nnet,30,training,2-12,1,1,1,Sequential
amount_2,nnet,30,training,2-120,0.866666666666667,0.8,0.8,Sequential
amount_2,nnet,30,training,2-121,1,1,1,Sequential
amount_2,nnet,30,training,2-122,1,1,1,Sequential
amount_2,nnet,30,training,2-123,1,1,1,Sequential
amount_2,nnet,30,training,2-125,1,1,1,Sequential
amount_2,nnet,30,training,2-127,0.866666666666667,0.882352941176471,0.882352941176471,Sequential
amount_2,nnet,30,training,2-128,0.966666666666667,1,0.933333333333333,Sequential
amount_2,nnet,30,training,2-13,1,1,1,Sequential
amount_2,nnet,30,training,2-130,0.966666666666667,0.947368421052632,1,Sequential
amount_2,nnet,30,training,2-131,0.966666666666667,0.909090909090909,1,Sequential
amount_2,nnet,30,training,2-132,0.966666666666667,1,0.933333333333333,Sequential
amount_2,nnet,30,training,2-133,0.9,0.857142857142857,0.75,Sequential
amount_2,nnet,30,training,2-134,0.9,0.894736842105263,0.944444444444444,Sequential
amount_2,nnet,30,training,2-135,0.866666666666667,0.875,0.875,Sequential
amount_2,nnet,30,training,2-137,0.933333333333333,0.923076923076923,0.923076923076923,Sequential
amount_2,nnet,30,training,2-138,1,1,1,Sequential
amount_2,nnet,30,training,2-14,0.9,1,0.8,Sequential
amount_2,nnet,30,training,2-141,0.966666666666667,0.944444444444444,1,Sequential
amount_2,nnet,30,training,2-143,0.966666666666667,1,0.933333333333333,Sequential
amount_2,nnet,30,training,2-144,1,1,1,Sequential
amount_2,nnet,30,training,2-145,0.9,0.91304347826087,0.954545454545455,Sequential
amount_2,nnet,30,training,2-146,0.933333333333333,1,0.818181818181818,Sequential
amount_2,nnet,30,training,2-148,1,1,1,Sequential
amount_2,nnet,30,training,2-149,1,1,1,Sequential
amount_2,nnet,30,training,2-15,0.833333333333333,0.823529411764706,0.875,Sequential
amount_2,nnet,30,training,2-151,0.966666666666667,0.958333333333333,1,Sequential
amount_2,nnet,30,training,2-152,1,1,1,Sequential
amount_2,nnet,30,training,2-153,0.966666666666667,0.916666666666667,1,Sequential
amount_2,nnet,30,training,2-154,0.9,0.9375,0.882352941176471,Sequential
amount_2,nnet,30,training,2-155,1,1,1,Sequential
amount_2,nnet,30,training,2-156,1,1,1,Sequential
amount_2,nnet,30,training,2-157,0.933333333333333,0.928571428571429,0.928571428571429,Sequential
amount_2,nnet,30,training,2-16,0.9,0.91304347826087,0.954545454545455,Sequential
amount_2,nnet,30,training,2-17,0.933333333333333,0.941176470588235,0.941176470588235,Sequential
amount_2,nnet,30,training,2-18,1,1,1,Sequential
amount_2,nnet,30,training,2-2,0.766666666666667,1,0.611111111111111,Sequential
amount_2,nnet,30,training,2-20,1,1,1,Sequential
amount_2,nnet,30,training,2-21,0.833333333333333,0.8,0.857142857142857,Sequential
amount_2,nnet,30,training,2-22,1,1,1,Sequential
amount_2,nnet,30,training,2-23,0.966666666666667,0.958333333333333,1,Sequential
amount_2,nnet,30,training,2-24,1,1,1,Sequential
amount_2,nnet,30,training,2-25,0.833333333333333,0.789473684210526,0.9375,Sequential
amount_2,nnet,30,training,2-26,0.966666666666667,0.947368421052632,1,Sequential
amount_2,nnet,30,training,2-27,0.866666666666667,0.916666666666667,0.785714285714286,Sequential
amount_2,nnet,30,training,2-28,1,1,1,Sequential
amount_2,nnet,30,training,2-29,0.933333333333333,0.962962962962963,0.962962962962963,Sequential
amount_2,nnet,30,training,2-3,0.9,0.833333333333333,0.909090909090909,Sequential
amount_2,nnet,30,training,2-32,0.966666666666667,0.9375,1,Sequential
amount_2,nnet,30,training,2-33,1,1,1,Sequential
amount_2,nnet,30,training,2-4,0.9,0.91304347826087,0.954545454545455,Sequential
amount_2,nnet,30,training,2-5,0.933333333333333,0.909090909090909,0.909090909090909,Sequential
amount_2,nnet,30,training,2-6,0.966666666666667,0.944444444444444,1,Sequential
amount_2,nnet,30,training,2-8,0.866666666666667,0.9,0.9,Sequential
amount_2,nnet,30,training,2-9,1,1,1,Sequential
amount_2,rf,15,testing,2-1,0.65,0.7466666666666667,0.576190476190476,Sequential
amount_2,rf,15,testing,2-10,1,1,1,Sequential
amount_2,rf,15,testing,2-101,0.91,1,0.6100000000000001,Sequential
amount_2,rf,15,testing,2-102,0.91,0.9221428571428572,0.9571428571428571,Sequential
amount_2,rf,15,testing,2-103,0.92,0.9178571428571428,0.925,Sequential
amount_2,rf,15,testing,2-104,0.93,0.8066666666666666,1,Sequential
amount_2,rf,15,testing,2-105,0.73,0.71,0.5266666666666666,Sequential
