"location","participant","stimulus_set","model","error_rate","frequentist_fit","bayesian_fit","log10_bayes_factor"
"MPI",20,"4","Noisy-PI-mix",0.5,1,1,1.59
"MPI",20,"4","Random-LO",NA,1,1,-0.87
"MPI",20,"4","Random-LOT",NA,0,0,-6.82
"MPI",20,"5","Noisy-I",0.1,0,0,-197.72
"MPI",20,"5","Noisy-I",0.25,0,0,-118.61
"MPI",20,"5","Noisy-I",0.5,0,0,-58.86
"MPI",20,"5","Noisy-LO",0.1,1,1,7.27
"MPI",20,"5","Noisy-LO",0.25,1,1,3.92
"MPI",20,"5","Noisy-LO",0.5,1,1,0.93
"MPI",20,"5","Noisy-LO-mix",0.1,1,1,-0.12
"MPI",20,"5","Noisy-LO-mix",0.25,1,1,-0.29
"MPI",20,"5","Noisy-LO-mix",0.5,1,1,-0.88
"MPI",20,"5","Noisy-P",0.1,1,1,9.35
"MPI",20,"5","Noisy-P",0.25,1,1,6
"MPI",20,"5","Noisy-P",0.5,1,1,3.01
"MPI",20,"5","Noisy-PI",0.1,1,1,9.05
"MPI",20,"5","Noisy-PI",0.25,1,1,5.7
"MPI",20,"5","Noisy-PI",0.5,1,1,2.71
"MPI",20,"5","Noisy-PI-mix",0.1,1,1,7.47
"MPI",20,"5","Noisy-PI-mix",0.25,1,1,4.55
"MPI",20,"5","Noisy-PI-mix",0.5,1,1,1.79
"MPI",20,"5","Random-LO",NA,1,1,-0.6
"MPI",20,"5","Random-LOT",NA,0,0,-5.89
"MPI",21,"1","Noisy-I",0.1,0,0,-8.66
"MPI",21,"1","Noisy-I",0.25,1,1,1.34
"MPI",21,"1","Noisy-I",0.5,1,1,2.71
"MPI",21,"1","Noisy-LO",0.1,0,0,-10.74
"MPI",21,"1","Noisy-LO",0.25,1,1,-0.74
"MPI",21,"1","Noisy-LO",0.5,1,1,0.64
"MPI",21,"1","Noisy-LO-mix",0.1,1,1,0.15
"MPI",21,"1","Noisy-LO-mix",0.25,1,1,0.39
"MPI",21,"1","Noisy-LO-mix",0.5,1,1,0.14
"MPI",21,"1","Noisy-P",0.1,0,0,-118.16
"MPI",21,"1","Noisy-P",0.25,0,0,-60.23
"MPI",21,"1","Noisy-P",0.5,0,0,-20.98
"MPI",21,"1","Noisy-PI",0.1,0,0,-8.96
"MPI",21,"1","Noisy-PI",0.25,1,1,1.04
"MPI",21,"1","Noisy-PI",0.5,1,1,2.41
"MPI",21,"1","Noisy-PI-mix",0.1,0,1,2.12
"MPI",21,"1","Noisy-PI-mix",0.25,1,1,2.51
"MPI",21,"1","Noisy-PI-mix",0.5,1,1,1.85
"MPI",21,"1","Random-LO",NA,1,1,-0.36
"MPI",21,"1","Random-LOT",NA,0,1,-0.94
"MPI",21,"2","Noisy-I",0.1,0,0,-121.41
"MPI",21,"2","Noisy-I",0.25,0,0,-67
"MPI",21,"2","Noisy-I",0.5,0,0,-29.14
"MPI",21,"2","Noisy-LO",0.1,0,0,-7.37
"MPI",21,"2","Noisy-LO",0.25,1,0,-0.51
"MPI",21,"2","Noisy-LO",0.5,1,1,0.78
"MPI",21,"2","Noisy-LO-mix",0.1,1,1,0.33
"MPI",21,"2","Noisy-LO-mix",0.25,1,1,0.34
"MPI",21,"2","Noisy-LO-mix",0.5,1,1,0.21
"MPI",21,"2","Noisy-P",0.1,0,0,-30.26
"MPI",21,"2","Noisy-P",0.25,0,0,-13.28
"MPI",21,"2","Noisy-P",0.5,0,0,-4.3
"MPI",21,"2","Noisy-PI",0.1,0,0,-30.56
"MPI",21,"2","Noisy-PI",0.25,0,0,-13.59
"MPI",21,"2","Noisy-PI",0.5,0,0,-4.6
"MPI",21,"2","Noisy-PI-mix",0.1,0,0,-15.65
"MPI",21,"2","Noisy-PI-mix",0.25,0,0,-11.27
"MPI",21,"2","Noisy-PI-mix",0.5,0,0,-4.81
"MPI",21,"2","Random-LO",NA,1,1,0.18
"MPI",21,"2","Random-LOT",NA,1,1,0.19
"MPI",21,"3","Noisy-I",0.1,0,0,-62.13
"MPI",21,"3","Noisy-I",0.25,0,0,-25.34
"MPI",21,"3","Noisy-I",0.5,0,0,-4.68
"MPI",21,"3","Noisy-LO",0.1,0,0,-34.06
"MPI",21,"3","Noisy-LO",0.25,0,0,-10.83
"MPI",21,"3","Noisy-LO",0.5,1,1,-0.97
"MPI",21,"3","Noisy-LO-mix",0.1,1,1,0.59
"MPI",21,"3","Noisy-LO-mix",0.25,1,1,0.48
"MPI",21,"3","Noisy-LO-mix",0.5,1,1,0.18
"MPI",21,"3","Noisy-P",0.1,0,0,-46.12
"MPI",21,"3","Noisy-P",0.25,0,0,-16.68
"MPI",21,"3","Noisy-P",0.5,0,0,-2.31
"MPI",21,"3","Noisy-PI",0.1,0,0,-46.42
"MPI",21,"3","Noisy-PI",0.25,0,0,-16.98
"MPI",21,"3","Noisy-PI",0.5,0,0,-2.61
"MPI",21,"3","Noisy-PI-mix",0.1,0,0,-0.6
"MPI",21,"3","Noisy-PI-mix",0.25,0,1,0.32
"MPI",21,"3","Noisy-PI-mix",0.5,1,1,1.16
"MPI",21,"3","Random-LO",NA,1,1,0.55
"MPI",21,"3","Random-LOT",NA,1,1,0.56
"MPI",21,"4","Noisy-I",0.1,0,0,-191.21
"MPI",21,"4","Noisy-I",0.25,0,0,-113.51
"MPI",21,"4","Noisy-I",0.5,0,0,-55.16
"MPI",21,"4","Noisy-LO",0.1,1,1,6.72
"MPI",21,"4","Noisy-LO",0.25,1,1,3.88
"MPI",21,"4","Noisy-LO",0.5,1,1,0.93
"MPI",21,"4","Noisy-LO-mix",0.1,1,1,0.82
"MPI",21,"4","Noisy-LO-mix",0.25,1,1,0.85
"MPI",21,"4","Noisy-LO-mix",0.5,1,1,0.55
"MPI",21,"4","Noisy-P",0.1,1,1,8.8
"MPI",21,"4","Noisy-P",0.25,1,1,5.96
"MPI",21,"4","Noisy-P",0.5,1,1,3.01
"MPI",21,"4","Noisy-PI",0.1,1,1,8.5
"MPI",21,"4","Noisy-PI",0.25,1,1,5.66
"MPI",21,"4","Noisy-PI",0.5,1,1,2.71
"MPI",21,"4","Noisy-PI-mix",0.1,1,1,6.99
"MPI",21,"4","Noisy-PI-mix",0.25,1,1,4.48
"MPI",21,"4","Noisy-PI-mix",0.5,1,1,2.03
"MPI",21,"4","Random-LO",NA,1,1,0.31
"MPI",21,"4","Random-LOT",NA,0,0,-4.33
"MPI",21,"5","Noisy-I",0.1,0,0,-163.91
"MPI",21,"5","Noisy-I",0.25,0,0,-93.73
"MPI",21,"5","Noisy-I",0.5,0,0,-42.57
"MPI",21,"5","Noisy-LO",0.1,0,1,-0.32
"MPI",21,"5","Noisy-LO",0.25,1,1,1.78
"MPI",21,"5","Noisy-LO",0.5,1,1,0.93
"MPI",21,"5","Noisy-LO-mix",0.1,1,1,0.84
"MPI",21,"5","Noisy-LO-mix",0.25,1,1,0.36
"MPI",21,"5","Noisy-LO-mix",0.5,1,1,0.28
"MPI",21,"5","Noisy-P",0.1,0,0,1.46
"MPI",21,"5","Noisy-P",0.25,1,1,3.56
"MPI",21,"5","Noisy-P",0.5,1,1,2.71
"MPI",21,"5","Noisy-PI",0.1,0,0,1.15
"MPI",21,"5","Noisy-PI",0.25,1,1,3.26
"MPI",21,"5","Noisy-PI",0.5,1,1,2.41
"MPI",21,"5","Noisy-PI-mix",0.1,0,0,1.28
"MPI",21,"5","Noisy-PI-mix",0.25,1,1,2.33
"MPI",21,"5","Noisy-PI-mix",0.5,1,1,1.7
"MPI",21,"5","Random-LO",NA,1,1,0.92
"MPI",21,"5","Random-LOT",NA,1,1,-0.03
"MPI",22,"1","Noisy-I",0.1,0,0,-31.05
"MPI",22,"1","Noisy-I",0.25,0,0,-12.19
"MPI",22,"1","Noisy-I",0.5,0,0,-2.38
"MPI",22,"1","Noisy-LO",0.1,0,0,-21.24
"MPI",22,"1","Noisy-LO",0.25,0,0,-8.04
"MPI",22,"1","Noisy-LO",0.5,0,0,-3.06
"MPI",22,"1","Noisy-LO-mix",0.1,0,1,-3.14
"MPI",22,"1","Noisy-LO-mix",0.25,0,1,-1.92
"MPI",22,"1","Noisy-LO-mix",0.5,1,1,-0.48
"MPI",22,"1","Noisy-P",0.1,0,0,-104.79
"MPI",22,"1","Noisy-P",0.25,0,0,-54.82
"MPI",22,"1","Noisy-P",0.5,0,0,-21.36
"MPI",22,"1","Noisy-PI",0.1,0,0,-31.35
"MPI",22,"1","Noisy-PI",0.25,0,0,-12.49
"MPI",22,"1","Noisy-PI",0.5,0,0,-2.68
"MPI",22,"1","Noisy-PI-mix",0.1,0,0,-9.46
"MPI",22,"1","Noisy-PI-mix",0.25,0,0,-6.08
"MPI",22,"1","Noisy-PI-mix",0.5,0,1,-1.56
"MPI",22,"1","Random-LO",NA,1,0,-4.22
"MPI",22,"1","Random-LOT",NA,0,0,-4.25
"MPI",22,"2","Noisy-I",0.1,0,0,-161.31
"MPI",22,"2","Noisy-I",0.25,0,0,-94.14
"MPI",22,"2","Noisy-I",0.5,0,0,-44.39
"MPI",22,"2","Noisy-LO",0.1,0,0,-5.28
"MPI",22,"2","Noisy-LO",0.25,0,0,-2.03
"MPI",22,"2","Noisy-LO",0.5,1,1,-0.94
"MPI",22,"2","Noisy-LO-mix",0.1,0,1,-2.1
"MPI",22,"2","Noisy-LO-mix",0.25,1,1,-1.05
"MPI",22,"2","Noisy-LO-mix",0.5,1,1,-0.67
"MPI",22,"2","Noisy-P",0.1,0,0,-11.66
"MPI",22,"2","Noisy-P",0.25,0,0,-5.24
"MPI",22,"2","Noisy-P",0.5,0,0,-1.97
"MPI",22,"2","Noisy-PI",0.1,0,0,-11.96
"MPI",22,"2","Noisy-PI",0.25,0,0,-5.54
"MPI",22,"2","Noisy-PI",0.5,0,0,-2.28
"MPI",22,"2","Noisy-PI-mix",0.1,0,0,-10.42
"MPI",22,"2","Noisy-PI-mix",0.25,0,0,-6.22
"MPI",22,"2","Noisy-PI-mix",0.5,0,0,-2.98
"MPI",22,"2","Random-LO",NA,0,0,-2.98
"MPI",22,"2","Random-LOT",NA,0,0,-3.38
"MPI",22,"3","Noisy-I",0.1,0,0,-197.72
"MPI",22,"3","Noisy-I",0.25,0,0,-118.61
"MPI",22,"3","Noisy-I",0.5,0,0,-58.86
"MPI",22,"3","Noisy-LO",0.1,1,1,7.27
"MPI",22,"3","Noisy-LO",0.25,1,1,3.92
"MPI",22,"3","Noisy-LO",0.5,1,1,0.93
"MPI",22,"3","Noisy-LO-mix",0.1,1,1,-0.03
"MPI",22,"3","Noisy-LO-mix",0.25,1,1,-0.37
"MPI",22,"3","Noisy-LO-mix",0.5,1,1,-1.45
"MPI",22,"3","Noisy-P",0.1,1,1,9.35
"MPI",22,"3","Noisy-P",0.25,1,1,6
"MPI",22,"3","Noisy-P",0.5,1,1,3.01
"MPI",22,"3","Noisy-PI",0.1,1,1,9.05
"MPI",22,"3","Noisy-PI",0.25,1,1,5.7
"MPI",22,"3","Noisy-PI",0.5,1,1,2.71
"MPI",22,"3","Noisy-PI-mix",0.1,1,1,7.47
"MPI",22,"3","Noisy-PI-mix",0.25,1,1,4.5
"MPI",22,"3","Noisy-PI-mix",0.5,1,1,1.55
"MPI",22,"3","Random-LO",NA,0,1,-0.4
"MPI",22,"3","Random-LOT",NA,0,0,-5.93
"MPI",22,"4","Noisy-I",0.1,0,0,-197.72
"MPI",22,"4","Noisy-I",0.25,0,0,-118.61
"MPI",22,"4","Noisy-I",0.5,0,0,-58.86
"MPI",22,"4","Noisy-LO",0.1,1,1,7.27
"MPI",22,"4","Noisy-LO",0.25,1,1,3.92
"MPI",22,"4","Noisy-LO",0.5,1,1,0.93
"MPI",22,"4","Noisy-LO-mix",0.1,1,1,-0.23
"MPI",22,"4","Noisy-LO-mix",0.25,1,1,-0.3
"MPI",22,"4","Noisy-LO-mix",0.5,1,1,-1.25
"MPI",22,"4","Noisy-P",0.1,1,1,9.35
"MPI",22,"4","Noisy-P",0.25,1,1,6
"MPI",22,"4","Noisy-P",0.5,1,1,3.01
"MPI",22,"4","Noisy-PI",0.1,1,1,9.05
"MPI",22,"4","Noisy-PI",0.25,1,1,5.7
"MPI",22,"4","Noisy-PI",0.5,1,1,2.71
"MPI",22,"4","Noisy-PI-mix",0.1,1,1,7.47
"MPI",22,"4","Noisy-PI-mix",0.25,1,1,4.54
"MPI",22,"4","Noisy-PI-mix",0.5,1,1,1.63
"MPI",22,"4","Random-LO",NA,1,1,-0.54
"MPI",22,"4","Random-LOT",NA,0,0,-5.95
"MPI",22,"5","Noisy-I",0.1,0,0,-195.44
"MPI",22,"5","Noisy-I",0.25,0,0,-116.8
"MPI",22,"5","Noisy-I",0.5,0,0,-57.52
"MPI",22,"5","Noisy-LO",0.1,1,1,7.12
"MPI",22,"5","Noisy-LO",0.25,1,1,3.92
"MPI",22,"5","Noisy-LO",0.5,1,1,0.93
"MPI",22,"5","Noisy-LO-mix",0.1,1,1,0.23
"MPI",22,"5","Noisy-LO-mix",0.25,1,1,-0.08
"MPI",22,"5","Noisy-LO-mix",0.5,1,1,-1.18
"MPI",22,"5","Noisy-P",0.1,1,1,9.2
"MPI",22,"5","Noisy-P",0.25,1,1,6
"MPI",22,"5","Noisy-P",0.5,1,1,3.01
"MPI",22,"5","Noisy-PI",0.1,1,1,8.9
"MPI",22,"5","Noisy-PI",0.25,1,1,5.69
"MPI",22,"5","Noisy-PI",0.5,1,1,2.71
"MPI",22,"5","Noisy-PI-mix",0.1,1,1,7.34
"MPI",22,"5","Noisy-PI-mix",0.25,1,1,4.5
"MPI",22,"5","Noisy-PI-mix",0.5,1,1,1.7
"MPI",22,"5","Random-LO",NA,1,1,-0.01
"MPI",22,"5","Random-LOT",NA,0,0,-5.1
"MPI",23,"1","Noisy-I",0.1,0,0,-191.53
"MPI",23,"1","Noisy-I",0.25,0,0,-113.83
"MPI",23,"1","Noisy-I",0.5,0,0,-55.48
"MPI",23,"1","Noisy-LO",0.1,1,1,6.61
"MPI",23,"1","Noisy-LO",0.25,1,1,3.87
"MPI",23,"1","Noisy-LO",0.5,1,1,0.93
"MPI",23,"1","Noisy-LO-mix",0.1,1,1,0.3
"MPI",23,"1","Noisy-LO-mix",0.25,1,1,-0.28
"MPI",23,"1","Noisy-LO-mix",0.5,1,1,-0.79
"MPI",23,"1","Noisy-P",0.1,1,1,8.69
"MPI",23,"1","Noisy-P",0.25,1,1,5.95
"MPI",23,"1","Noisy-P",0.5,1,1,3.01
"MPI",23,"1","Noisy-PI",0.1,1,1,8.39
"MPI",23,"1","Noisy-PI",0.25,1,1,5.64
"MPI",23,"1","Noisy-PI",0.5,1,1,2.71
"MPI",23,"1","Noisy-PI-mix",0.1,1,1,6.87
"MPI",23,"1","Noisy-PI-mix",0.25,1,1,4.46
"MPI",23,"1","Noisy-PI-mix",0.5,1,1,1.87
"MPI",23,"1","Random-LO",NA,1,1,0.05
"MPI",23,"1","Random-LOT",NA,0,0,-3.83
"MPI",23,"2","Noisy-I",0.1,0,0,-195.44
"MPI",23,"2","Noisy-I",0.25,0,0,-116.8
"MPI",23,"2","Noisy-I",0.5,0,0,-57.52
"MPI",23,"2","Noisy-LO",0.1,1,1,7.12
"MPI",23,"2","Noisy-LO",0.25,1,1,3.92
"MPI",23,"2","Noisy-LO",0.5,1,1,0.93
"MPI",23,"2","Noisy-LO-mix",0.1,1,1,0.25
"MPI",23,"2","Noisy-LO-mix",0.25,1,1,-0.21
"MPI",23,"2","Noisy-LO-mix",0.5,1,1,-1.18
"MPI",23,"2","Noisy-P",0.1,1,1,9.2
"MPI",23,"2","Noisy-P",0.25,1,1,6
"MPI",23,"2","Noisy-P",0.5,1,1,3.01
"MPI",23,"2","Noisy-PI",0.1,1,1,8.9
"MPI",23,"2","Noisy-PI",0.25,1,1,5.69
"MPI",23,"2","Noisy-PI",0.5,1,1,2.71
"MPI",23,"2","Noisy-PI-mix",0.1,1,1,7.34
"MPI",23,"2","Noisy-PI-mix",0.25,1,1,4.51
"MPI",23,"2","Noisy-PI-mix",0.5,1,1,1.66
"MPI",23,"2","Random-LO",NA,1,1,-0.31
"MPI",23,"2","Random-LOT",NA,0,0,-5.85
"MPI",23,"3","Noisy-I",0.1,0,0,-197.72
"MPI",23,"3","Noisy-I",0.25,0,0,-118.61
"MPI",23,"3","Noisy-I",0.5,0,0,-58.86
"MPI",23,"3","Noisy-LO",0.1,1,1,7.27
"MPI",23,"3","Noisy-LO",0.25,1,1,3.92
"MPI",23,"3","Noisy-LO",0.5,1,1,0.93
"MPI",23,"3","Noisy-LO-mix",0.1,1,1,-0.03
"MPI",23,"3","Noisy-LO-mix",0.25,1,1,-0.37
"MPI",23,"3","Noisy-LO-mix",0.5,1,1,-1.45
"MPI",23,"3","Noisy-P",0.1,1,1,9.35
"MPI",23,"3","Noisy-P",0.25,1,1,6
"MPI",23,"3","Noisy-P",0.5,1,1,3.01
"MPI",23,"3","Noisy-PI",0.1,1,1,9.05
"MPI",23,"3","Noisy-PI",0.25,1,1,5.7
"MPI",23,"3","Noisy-PI",0.5,1,1,2.71
"MPI",23,"3","Noisy-PI-mix",0.1,1,1,7.47
"MPI",23,"3","Noisy-PI-mix",0.25,1,1,4.5
"MPI",23,"3","Noisy-PI-mix",0.5,1,1,1.55
"MPI",23,"3","Random-LO",NA,1,1,-0.4
"MPI",23,"3","Random-LOT",NA,0,0,-5.93
"MPI",23,"4","Noisy-I",0.1,0,0,-195.76
"MPI",23,"4","Noisy-I",0.25,0,0,-117.12
"MPI",23,"4","Noisy-I",0.5,0,0,-57.84
"MPI",23,"4","Noisy-LO",0.1,1,1,7.01
"MPI",23,"4","Noisy-LO",0.25,1,1,3.9
"MPI",23,"4","Noisy-LO",0.5,1,1,0.93
"MPI",23,"4","Noisy-LO-mix",0.1,1,1,0.04
"MPI",23,"4","Noisy-LO-mix",0.25,1,1,-0.21
"MPI",23,"4","Noisy-LO-mix",0.5,1,1,-0.57
"MPI",23,"4","Noisy-P",0.1,1,1,9.09
"MPI",23,"4","Noisy-P",0.25,1,1,5.98
"MPI",23,"4","Noisy-P",0.5,1,1,3.01
"MPI",23,"4","Noisy-PI",0.1,1,1,8.79
"MPI",23,"4","Noisy-PI",0.25,1,1,5.68
"MPI",23,"4","Noisy-PI",0.5,1,1,2.71
"MPI",23,"4","Noisy-PI-mix",0.1,1,1,7.23
"MPI",23,"4","Noisy-PI-mix",0.25,1,1,4.49
"MPI",23,"4","Noisy-PI-mix",0.5,1,1,1.82
"MPI",23,"4","Random-LO",NA,1,1,-0.39
"MPI",23,"4","Random-LOT",NA,0,0,-5.13
"MPI",23,"5","Noisy-I",0.1,0,0,-200
"MPI",23,"5","Noisy-I",0.25,0,0,-120.41
"MPI",23,"5","Noisy-I",0.5,0,0,-60.21
"MPI",23,"5","Noisy-LO",0.1,1,1,7.42
"MPI",23,"5","Noisy-LO",0.25,1,1,3.93
"MPI",23,"5","Noisy-LO",0.5,1,1,0.93
"MPI",23,"5","Noisy-LO-mix",0.1,1,1,-0.39
"MPI",23,"5","Noisy-LO-mix",0.25,1,1,0.04
"MPI",23,"5","Noisy-LO-mix",0.5,1,1,-1.36
"MPI",23,"5","Noisy-P",0.1,1,1,9.5
"MPI",23,"5","Noisy-P",0.25,1,1,6.01
"MPI",23,"5","Noisy-P",0.5,1,1,3.01
"MPI",23,"5","Noisy-PI",0.1,1,1,9.2
"MPI",23,"5","Noisy-PI",0.25,1,1,5.71
"MPI",23,"5","Noisy-PI",0.5,1,1,2.71
"MPI",23,"5","Noisy-PI-mix",0.1,1,1,7.6
"MPI",23,"5","Noisy-PI-mix",0.25,1,1,4.55
"MPI",23,"5","Noisy-PI-mix",0.5,1,1,1.59
"MPI",23,"5","Random-LO",NA,1,1,-0.87
"MPI",23,"5","Random-LOT",NA,0,0,-6.82
"MPI",24,"1","Noisy-I",0.1,0,0,-32.5
"MPI",24,"1","Noisy-I",0.25,0,0,-8.22
"MPI",24,"1","Noisy-I",0.5,1,1,1.24
"MPI",24,"1","Noisy-LO",0.1,0,0,-28.55
"MPI",24,"1","Noisy-LO",0.25,0,0,-6.96
"MPI",24,"1","Noisy-LO",0.5,1,1,0.57
"MPI",24,"1","Noisy-LO-mix",0.1,1,1,0.93
"MPI",24,"1","Noisy-LO-mix",0.25,1,1,0.55
"MPI",24,"1","Noisy-LO-mix",0.5,1,1,0.16
"MPI",24,"1","Noisy-P",0.1,0,0,-70.63
"MPI",24,"1","Noisy-P",0.25,0,0,-29.01
"MPI",24,"1","Noisy-P",0.5,0,0,-5.01
"MPI",24,"1","Noisy-PI",0.1,0,0,-32.8
"MPI",24,"1","Noisy-PI",0.25,0,0,-8.53
"MPI",24,"1","Noisy-PI",0.5,1,1,0.94
"MPI",24,"1","Noisy-PI-mix",0.1,1,1,3.14
"MPI",24,"1","Noisy-PI-mix",0.25,1,1,2.93
"MPI",24,"1","Noisy-PI-mix",0.5,1,1,1.85
"MPI",24,"1","Random-LO",NA,1,1,1.25
"MPI",24,"1","Random-LOT",NA,1,1,1.25
"MPI",24,"2","Noisy-I",0.1,0,0,-54.58
"MPI",24,"2","Noisy-I",0.25,0,0,-19.83
"MPI",24,"2","Noisy-I",0.5,1,1,-1.73
"MPI",24,"2","Noisy-LO",0.1,0,0,-37.83
"MPI",24,"2","Noisy-LO",0.25,0,0,-11.3
"MPI",24,"2","Noisy-LO",0.5,1,1,0.08
"MPI",24,"2","Noisy-LO-mix",0.1,1,1,0.9
"MPI",24,"2","Noisy-LO-mix",0.25,1,1,0.54
"MPI",24,"2","Noisy-LO-mix",0.5,1,1,0.17
"MPI",24,"2","Noisy-P",0.1,0,0,-46.6
"MPI",24,"2","Noisy-P",0.25,0,0,-15.56
"MPI",24,"2","Noisy-P",0.5,1,1,-0.74
"MPI",24,"2","Noisy-PI",0.1,0,0,-46.9
"MPI",24,"2","Noisy-PI",0.25,0,0,-15.86
"MPI",24,"2","Noisy-PI",0.5,1,1,-1
"MPI",24,"2","Noisy-PI-mix",0.1,1,1,2.7
"MPI",24,"2","Noisy-PI-mix",0.25,1,1,2.62
"MPI",24,"2","Noisy-PI-mix",0.5,1,1,1.79
"MPI",24,"2","Random-LO",NA,1,1,1.18
"MPI",24,"2","Random-LOT",NA,1,1,1.19
"MPI",24,"3","Noisy-I",0.1,0,0,-71.95
"MPI",24,"3","Noisy-I",0.25,0,0,-29.88
"MPI",24,"3","Noisy-I",0.5,0,0,-5.49
"MPI",24,"3","Noisy-LO",0.1,0,0,-33.84
"MPI",24,"3","Noisy-LO",0.25,0,0,-9.91
"MPI",24,"3","Noisy-LO",0.5,1,1,-0.08
"MPI",24,"3","Noisy-LO-mix",0.1,1,1,0.87
"MPI",24,"3","Noisy-LO-mix",0.25,1,1,0.54
"MPI",24,"3","Noisy-LO-mix",0.5,1,1,0.17
"MPI",24,"3","Noisy-P",0.1,0,0,-31.77
"MPI",24,"3","Noisy-P",0.25,0,0,-7.91
"MPI",24,"3","Noisy-P",0.5,1,1,1.37
"MPI",24,"3","Noisy-PI",0.1,0,0,-32.07
"MPI",24,"3","Noisy-PI",0.25,0,0,-8.21
"MPI",24,"3","Noisy-PI",0.5,1,1,1.07
"MPI",24,"3","Noisy-PI-mix",0.1,1,1,3
"MPI",24,"3","Noisy-PI-mix",0.25,1,1,2.87
"MPI",24,"3","Noisy-PI-mix",0.5,1,1,1.87
"MPI",24,"3","Random-LO",NA,1,1,1.09
"MPI",24,"3","Random-LOT",NA,1,1,1.09
"MPI",24,"4","Noisy-I",0.1,0,0,-71.46
"MPI",24,"4","Noisy-I",0.25,0,0,-29.41
"MPI",24,"4","Noisy-I",0.5,0,0,-5.12
"MPI",24,"4","Noisy-LO",0.1,0,0,-33.38
"MPI",24,"4","Noisy-LO",0.25,0,0,-9.51
"MPI",24,"4","Noisy-LO",0.5,1,1,0.01
"MPI",24,"4","Noisy-LO-mix",0.1,1,1,0.87
"MPI",24,"4","Noisy-LO-mix",0.25,1,1,0.54
"MPI",24,"4","Noisy-LO-mix",0.5,1,1,0.17
"MPI",24,"4","Noisy-P",0.1,0,0,-31.3
"MPI",24,"4","Noisy-P",0.25,0,0,-7.47
"MPI",24,"4","Noisy-P",0.5,1,1,1.62
"MPI",24,"4","Noisy-PI",0.1,0,0,-31.6
"MPI",24,"4","Noisy-PI",0.25,0,0,-7.77
"MPI",24,"4","Noisy-PI",0.5,1,1,1.32
"MPI",24,"4","Noisy-PI-mix",0.1,1,1,3.47
"MPI",24,"4","Noisy-PI-mix",0.25,1,1,3.17
"MPI",24,"4","Noisy-PI-mix",0.5,1,1,1.91
"MPI",24,"4","Random-LO",NA,1,1,1.09
"MPI",24,"4","Random-LOT",NA,1,1,1.09
"MPI",24,"5","Noisy-I",0.1,0,0,-79.77
"MPI",24,"5","Noisy-I",0.25,0,0,-34.89
"MPI",24,"5","Noisy-I",0.5,0,0,-7.8
"MPI",24,"5","Noisy-LO",0.1,0,0,-23.56
"MPI",24,"5","Noisy-LO",0.25,0,0,-5.01
"MPI",24,"5","Noisy-LO",0.5,1,1,0.52
"MPI",24,"5","Noisy-LO-mix",0.1,1,1,0.83
"MPI",24,"5","Noisy-LO-mix",0.25,1,1,0.53
"MPI",24,"5","Noisy-LO-mix",0.5,1,1,0.17
"MPI",24,"5","Noisy-P",0.1,0,0,-27.5
"MPI",24,"5","Noisy-P",0.25,0,0,-6.22
"MPI",24,"5","Noisy-P",0.5,1,1,1.43
"MPI",24,"5","Noisy-PI",0.1,0,0,-27.8
"MPI",24,"5","Noisy-PI",0.25,0,0,-6.52
"MPI",24,"5","Noisy-PI",0.5,1,1,1.13
"MPI",24,"5","Noisy-PI-mix",0.1,1,1,2.37
"MPI",24,"5","Noisy-PI-mix",0.25,1,1,2.44
"MPI",24,"5","Noisy-PI-mix",0.5,1,1,1.75
"MPI",24,"5","Random-LO",NA,1,1,1
"MPI",24,"5","Random-LOT",NA,1,1,1
"MPI",25,"1","Noisy-I",0.1,0,0,-176.18
"MPI",25,"1","Noisy-I",0.25,0,0,-103.6
"MPI",25,"1","Noisy-I",0.5,0,0,-49.95
"MPI",25,"1","Noisy-LO",0.1,0,1,3.01
"MPI",25,"1","Noisy-LO",0.25,1,1,2.66
"MPI",25,"1","Noisy-LO",0.5,1,1,0.93
"MPI",25,"1","Noisy-LO-mix",0.1,1,1,0.74
"MPI",25,"1","Noisy-LO-mix",0.25,1,1,0.42
"MPI",25,"1","Noisy-LO-mix",0.5,1,1,0.55
"MPI",25,"1","Noisy-P",0.1,0,0,1.08
"MPI",25,"1","Noisy-P",0.25,0,0,2.56
"MPI",25,"1","Noisy-P",0.5,1,1,2.29
"MPI",25,"1","Noisy-PI",0.1,0,0,0.78
"MPI",25,"1","Noisy-PI",0.25,0,0,2.26
"MPI",25,"1","Noisy-PI",0.5,1,1,1.99
"MPI",25,"1","Noisy-PI-mix",0.1,0,0,-0.1
"MPI",25,"1","Noisy-PI-mix",0.25,1,0,1.21
"MPI",25,"1","Noisy-PI-mix",0.5,1,1,0.99
"MPI",25,"1","Random-LO",NA,1,1,0.51
"MPI",25,"1","Random-LOT",NA,0,1,-0.71
"MPI",25,"2","Noisy-I",0.1,0,0,-181.49
