data_file,algorithm,subject,predictor,importance
amount_2,c5.0,2-20,difference,100
amount_2,c5.0,2-20,ratio,100
amount_2,c5.0,2-20,small,88.37
amount_2,c5.0,2-20,logistic,86.05
amount_2,c5.0,2-20,large,69.77
amount_2,c5.0,2-20,log_ratio,0
amount_2,c5.0,2-20,discrim,0
amount_2,naive_bayes,2-20,small,26.268656716417933
amount_2,naive_bayes,2-20,large,0
amount_2,naive_bayes,2-20,difference,88.65671641791046
amount_2,naive_bayes,2-20,ratio,100
amount_2,naive_bayes,2-20,log_ratio,100
amount_2,naive_bayes,2-20,discrim,100
amount_2,naive_bayes,2-20,logistic,88.65671641791046
amount_2,knn,2-20,small,26.268656716417933
amount_2,knn,2-20,large,0
amount_2,knn,2-20,difference,88.65671641791046
amount_2,knn,2-20,ratio,100
amount_2,knn,2-20,log_ratio,100
amount_2,knn,2-20,discrim,100
amount_2,knn,2-20,logistic,88.65671641791046
amount_2,rf,2-20,small,0
amount_2,rf,2-20,large,16.178927255096102
amount_2,rf,2-20,difference,66.70100100506299
amount_2,rf,2-20,ratio,100
amount_2,rf,2-20,log_ratio,56.104123958072584
amount_2,rf,2-20,discrim,42.364664216804165
amount_2,rf,2-20,logistic,85.71590289762116
amount_2,glm,2-20,small,85.66222349700148
amount_2,glm,2-20,large,84.86220752908777
amount_2,glm,2-20,ratio,51.38665006431263
amount_2,glm,2-20,log_ratio,50.24608811406669
amount_2,glm,2-20,discrim,0
amount_2,glm,2-20,logistic,100
amount_2,nnet,2-20,small,26.619096335160613
amount_2,nnet,2-20,large,0
amount_2,nnet,2-20,difference,64.3733247561638
amount_2,nnet,2-20,ratio,64.19370650346312
amount_2,nnet,2-20,log_ratio,11.013441138858184
amount_2,nnet,2-20,discrim,100
amount_2,nnet,2-20,logistic,10.549056145802263
amount_2,rpart,2-21,difference,100
amount_2,rpart,2-21,discrim,60.86622215006828
amount_2,rpart,2-21,large,18.901767462639274
amount_2,rpart,2-21,log_ratio,70.40207034957672
amount_2,rpart,2-21,logistic,100
amount_2,rpart,2-21,ratio,70.40207034957672
amount_2,rpart,2-21,small,0
amount_2,c5.0,2-21,difference,100
amount_2,c5.0,2-21,ratio,100
amount_2,c5.0,2-21,logistic,100
amount_2,c5.0,2-21,discrim,97.67
amount_2,c5.0,2-21,large,86.05
amount_2,c5.0,2-21,small,76.74
amount_2,c5.0,2-21,log_ratio,0
amount_2,naive_bayes,2-21,small,30.790960451977416
amount_2,naive_bayes,2-21,large,0
amount_2,naive_bayes,2-21,difference,87.28813559322035
amount_2,naive_bayes,2-21,ratio,100
amount_2,naive_bayes,2-21,log_ratio,100
amount_2,naive_bayes,2-21,discrim,100
amount_2,naive_bayes,2-21,logistic,87.28813559322035
amount_2,knn,2-21,small,30.790960451977416
amount_2,knn,2-21,large,0
amount_2,knn,2-21,difference,87.28813559322035
amount_2,knn,2-21,ratio,100
amount_2,knn,2-21,log_ratio,100
amount_2,knn,2-21,discrim,100
amount_2,knn,2-21,logistic,87.28813559322035
amount_2,rf,2-21,small,0
amount_2,rf,2-21,large,25.261390800055555
amount_2,rf,2-21,difference,87.82230351835074
amount_2,rf,2-21,ratio,59.895021338935564
amount_2,rf,2-21,log_ratio,83.76817513373251
amount_2,rf,2-21,discrim,77.28403911060178
amount_2,rf,2-21,logistic,100
amount_2,glm,2-21,small,0
amount_2,glm,2-21,large,17.39504351853762
amount_2,glm,2-21,ratio,97.45236509608792
amount_2,glm,2-21,log_ratio,97.90402884780549
amount_2,glm,2-21,discrim,100
amount_2,glm,2-21,logistic,94.34788824893567
amount_2,nnet,2-21,small,18.912569446184328
amount_2,nnet,2-21,large,10.005798831623897
amount_2,nnet,2-21,difference,39.110543492864814
amount_2,nnet,2-21,ratio,42.02365576703462
amount_2,nnet,2-21,log_ratio,0
amount_2,nnet,2-21,discrim,100
amount_2,nnet,2-21,logistic,5.9670550577892305
amount_2,rpart,2-22,difference,100
amount_2,rpart,2-22,discrim,23.40418484885229
amount_2,rpart,2-22,log_ratio,23.40418484885229
amount_2,rpart,2-22,logistic,100
amount_2,rpart,2-22,ratio,23.40418484885229
amount_2,rpart,2-22,small,0
amount_2,rpart,2-22,large,0
amount_2,c5.0,2-22,logistic,100
amount_2,c5.0,2-22,small,0
amount_2,c5.0,2-22,large,0
amount_2,c5.0,2-22,difference,0
amount_2,c5.0,2-22,ratio,0
amount_2,c5.0,2-22,log_ratio,0
amount_2,c5.0,2-22,discrim,0
amount_2,naive_bayes,2-22,small,0
amount_2,naive_bayes,2-22,large,38.0753138075314
amount_2,naive_bayes,2-22,difference,100
amount_2,naive_bayes,2-22,ratio,36.401673640167374
amount_2,naive_bayes,2-22,log_ratio,36.401673640167374
amount_2,naive_bayes,2-22,discrim,36.401673640167374
amount_2,naive_bayes,2-22,logistic,100
amount_2,knn,2-22,small,0
amount_2,knn,2-22,large,38.0753138075314
amount_2,knn,2-22,difference,100
amount_2,knn,2-22,ratio,36.401673640167374
amount_2,knn,2-22,log_ratio,36.401673640167374
amount_2,knn,2-22,discrim,36.401673640167374
amount_2,knn,2-22,logistic,100
amount_2,rf,2-22,small,5.525390978376706
amount_2,rf,2-22,large,16.204212701816093
amount_2,rf,2-22,difference,99.45882167292183
amount_2,rf,2-22,ratio,7.139348460042803
amount_2,rf,2-22,log_ratio,0
amount_2,rf,2-22,discrim,13.101023920325957
amount_2,rf,2-22,logistic,100
amount_2,glm,2-22,small,7.221012167090757
amount_2,glm,2-22,large,9.564206655677518
amount_2,glm,2-22,ratio,33.26547327827776
amount_2,glm,2-22,log_ratio,31.88095858887991
amount_2,glm,2-22,discrim,0
amount_2,glm,2-22,logistic,100
amount_2,nnet,2-22,small,4.146644314418134
amount_2,nnet,2-22,large,92.90862654335768
amount_2,nnet,2-22,difference,46.16769264403086
amount_2,nnet,2-22,ratio,26.912038485695057
amount_2,nnet,2-22,log_ratio,0
amount_2,nnet,2-22,discrim,100
amount_2,nnet,2-22,logistic,25.863595753551866
amount_2,rpart,2-23,difference,100
amount_2,rpart,2-23,large,19.871052305932636
amount_2,rpart,2-23,log_ratio,19.871052305932636
amount_2,rpart,2-23,logistic,100
amount_2,rpart,2-23,ratio,19.871052305932636
amount_2,rpart,2-23,small,0
amount_2,rpart,2-23,discrim,0
amount_2,c5.0,2-23,small,100
amount_2,c5.0,2-23,difference,100
amount_2,c5.0,2-23,logistic,100
amount_2,c5.0,2-23,discrim,87.09945900957138
amount_2,c5.0,2-23,large,61.284505479262045
amount_2,c5.0,2-23,log_ratio,38.70162297128589
amount_2,c5.0,2-23,ratio,0
amount_2,naive_bayes,2-23,small,0
amount_2,naive_bayes,2-23,large,34.389140271493225
amount_2,naive_bayes,2-23,difference,100
amount_2,naive_bayes,2-23,ratio,45.70135746606335
amount_2,naive_bayes,2-23,log_ratio,45.70135746606335
amount_2,naive_bayes,2-23,discrim,45.70135746606335
amount_2,naive_bayes,2-23,logistic,100
amount_2,knn,2-23,small,0
amount_2,knn,2-23,large,34.389140271493225
amount_2,knn,2-23,difference,100
amount_2,knn,2-23,ratio,45.70135746606335
amount_2,knn,2-23,log_ratio,45.70135746606335
amount_2,knn,2-23,discrim,45.70135746606335
amount_2,knn,2-23,logistic,100
amount_2,rf,2-23,small,0
amount_2,rf,2-23,large,22.95441720966887
amount_2,rf,2-23,difference,100
amount_2,rf,2-23,ratio,19.79608290265449
amount_2,rf,2-23,log_ratio,29.01787945974285
amount_2,rf,2-23,discrim,15.531826033920002
amount_2,rf,2-23,logistic,95.71770794336244
amount_2,glm,2-23,small,30.802502939432653
amount_2,glm,2-23,large,31.479177927923587
amount_2,glm,2-23,ratio,4.04417033123476
amount_2,glm,2-23,log_ratio,0
amount_2,glm,2-23,discrim,26.62496917830265
amount_2,glm,2-23,logistic,100
amount_2,nnet,2-23,small,31.064194105896664
amount_2,nnet,2-23,large,24.65111518405044
amount_2,nnet,2-23,difference,100
amount_2,nnet,2-23,ratio,17.71229809515326
amount_2,nnet,2-23,log_ratio,3.0972285663292984
amount_2,nnet,2-23,discrim,93.24169741751638
amount_2,nnet,2-23,logistic,0
amount_2,rpart,2-24,difference,100
amount_2,rpart,2-24,large,20.1307568822582
amount_2,rpart,2-24,log_ratio,15.783003840699566
amount_2,rpart,2-24,logistic,100
amount_2,rpart,2-24,ratio,15.783003840699566
amount_2,rpart,2-24,small,0
amount_2,rpart,2-24,discrim,0
amount_2,c5.0,2-24,difference,100
amount_2,c5.0,2-24,large,95.35
amount_2,c5.0,2-24,ratio,74.42
amount_2,c5.0,2-24,discrim,67.44
amount_2,c5.0,2-24,log_ratio,39.53
amount_2,c5.0,2-24,small,37.21
amount_2,c5.0,2-24,logistic,0
amount_2,naive_bayes,2-24,small,0
amount_2,naive_bayes,2-24,large,34.726688102893895
amount_2,naive_bayes,2-24,difference,100
amount_2,naive_bayes,2-24,ratio,21.864951768488734
amount_2,naive_bayes,2-24,log_ratio,21.864951768488734
amount_2,naive_bayes,2-24,discrim,21.864951768488734
amount_2,naive_bayes,2-24,logistic,100
amount_2,knn,2-24,small,0
amount_2,knn,2-24,large,34.726688102893895
amount_2,knn,2-24,difference,100
amount_2,knn,2-24,ratio,21.864951768488734
amount_2,knn,2-24,log_ratio,21.864951768488734
amount_2,knn,2-24,discrim,21.864951768488734
amount_2,knn,2-24,logistic,100
amount_2,rf,2-24,small,0
amount_2,rf,2-24,large,3.3457446534462303
amount_2,rf,2-24,difference,100
amount_2,rf,2-24,ratio,4.6804300811204875
amount_2,rf,2-24,log_ratio,3.529364681426076
amount_2,rf,2-24,discrim,0.5824960023826529
amount_2,rf,2-24,logistic,96.54273221617493
amount_2,glm,2-24,small,63.966546123953286
amount_2,glm,2-24,large,34.463354515272094
amount_2,glm,2-24,ratio,97.93317755660563
amount_2,glm,2-24,log_ratio,92.56808495699036
amount_2,glm,2-24,discrim,100
amount_2,glm,2-24,logistic,0
amount_2,nnet,2-24,small,46.44901349720176
amount_2,nnet,2-24,large,52.16483072279311
amount_2,nnet,2-24,difference,64.83137982392716
amount_2,nnet,2-24,ratio,57.171598225303185
amount_2,nnet,2-24,log_ratio,4.0770607027839
amount_2,nnet,2-24,discrim,100
amount_2,nnet,2-24,logistic,0
amount_2,rpart,2-25,difference,100
amount_2,rpart,2-25,discrim,31.33243107577515
amount_2,rpart,2-25,log_ratio,31.33243107577515
amount_2,rpart,2-25,logistic,100
amount_2,rpart,2-25,ratio,31.33243107577515
amount_2,rpart,2-25,small,0
amount_2,rpart,2-25,large,0
amount_2,c5.0,2-25,difference,100
amount_2,c5.0,2-25,small,0
amount_2,c5.0,2-25,large,0
amount_2,c5.0,2-25,ratio,0
amount_2,c5.0,2-25,log_ratio,0
amount_2,c5.0,2-25,discrim,0
amount_2,c5.0,2-25,logistic,0
amount_2,naive_bayes,2-25,small,0
amount_2,naive_bayes,2-25,large,31.53153153153154
amount_2,naive_bayes,2-25,difference,100
amount_2,naive_bayes,2-25,ratio,67.56756756756758
amount_2,naive_bayes,2-25,log_ratio,67.56756756756758
amount_2,naive_bayes,2-25,discrim,67.56756756756758
amount_2,naive_bayes,2-25,logistic,100
amount_2,knn,2-25,small,0
amount_2,knn,2-25,large,31.53153153153154
amount_2,knn,2-25,difference,100
amount_2,knn,2-25,ratio,67.56756756756758
amount_2,knn,2-25,log_ratio,67.56756756756758
amount_2,knn,2-25,discrim,67.56756756756758
amount_2,knn,2-25,logistic,100
amount_2,rf,2-25,small,0
amount_2,rf,2-25,large,5.714943600747161
amount_2,rf,2-25,difference,100
amount_2,rf,2-25,ratio,19.87609004822305
amount_2,rf,2-25,log_ratio,21.786147153003917
amount_2,rf,2-25,discrim,17.006194224091967
amount_2,rf,2-25,logistic,91.6966210962892
amount_2,glm,2-25,small,100
amount_2,glm,2-25,large,95.28251730976962
amount_2,glm,2-25,ratio,15.833095821645237
amount_2,glm,2-25,log_ratio,0
amount_2,glm,2-25,discrim,68.60348006090018
amount_2,glm,2-25,logistic,85.892329033784
amount_2,nnet,2-25,small,56.827469218518154
amount_2,nnet,2-25,large,24.34201226389513
amount_2,nnet,2-25,difference,83.04710291517607
amount_2,nnet,2-25,ratio,47.54909246595374
amount_2,nnet,2-25,log_ratio,37.354606117288064
amount_2,nnet,2-25,discrim,100
amount_2,nnet,2-25,logistic,0
amount_2,rpart,2-26,difference,100
amount_2,rpart,2-26,large,20.888073427823723
amount_2,rpart,2-26,logistic,100
amount_2,rpart,2-26,ratio,13.18075932947954
amount_2,rpart,2-26,small,14.336425920905643
amount_2,rpart,2-26,log_ratio,0
amount_2,rpart,2-26,discrim,0
amount_2,c5.0,2-26,difference,100
amount_2,c5.0,2-26,small,0
amount_2,c5.0,2-26,large,0
amount_2,c5.0,2-26,ratio,0
amount_2,c5.0,2-26,log_ratio,0
amount_2,c5.0,2-26,discrim,0
amount_2,c5.0,2-26,logistic,0
amount_2,naive_bayes,2-26,small,0
amount_2,naive_bayes,2-26,large,38.162544169611294
amount_2,naive_bayes,2-26,difference,100
amount_2,naive_bayes,2-26,ratio,20.141342756183768
amount_2,naive_bayes,2-26,log_ratio,20.141342756183768
amount_2,naive_bayes,2-26,discrim,20.141342756183768
amount_2,naive_bayes,2-26,logistic,100
amount_2,knn,2-26,small,0
amount_2,knn,2-26,large,38.162544169611294
amount_2,knn,2-26,difference,100
amount_2,knn,2-26,ratio,20.141342756183768
amount_2,knn,2-26,log_ratio,20.141342756183768
amount_2,knn,2-26,discrim,20.141342756183768
amount_2,knn,2-26,logistic,100
amount_2,rf,2-26,small,0
amount_2,rf,2-26,large,6.238352427609831
amount_2,rf,2-26,difference,93.09513124995527
amount_2,rf,2-26,ratio,8.92645470921862
amount_2,rf,2-26,log_ratio,13.060949399031866
amount_2,rf,2-26,discrim,5.74390419084024
amount_2,rf,2-26,logistic,100
amount_2,glm,2-26,small,0
amount_2,glm,2-26,large,6.429304392660523
amount_2,glm,2-26,ratio,81.06445554575141
amount_2,glm,2-26,log_ratio,100
amount_2,glm,2-26,discrim,23.29101741656346
amount_2,glm,2-26,logistic,1.8067770948743238
amount_2,nnet,2-26,small,11.472613077660796
amount_2,nnet,2-26,large,16.875490255075544
amount_2,nnet,2-26,difference,29.034917994209298
amount_2,nnet,2-26,ratio,49.376913254955625
amount_2,nnet,2-26,log_ratio,0
amount_2,nnet,2-26,discrim,100
amount_2,nnet,2-26,logistic,7.6176085736165255
amount_2,rpart,2-27,difference,100
amount_2,rpart,2-27,discrim,29.342847771966422
amount_2,rpart,2-27,large,0
amount_2,rpart,2-27,log_ratio,29.342847771966422
amount_2,rpart,2-27,logistic,100
amount_2,rpart,2-27,ratio,29.342847771966422
amount_2,rpart,2-27,small,0
amount_2,c5.0,2-27,difference,100
amount_2,c5.0,2-27,large,60.47
amount_2,c5.0,2-27,ratio,48.84
amount_2,c5.0,2-27,discrim,13.95
amount_2,c5.0,2-27,small,6.98
amount_2,c5.0,2-27,log_ratio,0
amount_2,c5.0,2-27,logistic,0
amount_2,naive_bayes,2-27,small,0
amount_2,naive_bayes,2-27,large,28.239202657807326
amount_2,naive_bayes,2-27,difference,100
amount_2,naive_bayes,2-27,ratio,83.38870431893687
amount_2,naive_bayes,2-27,log_ratio,83.38870431893687
amount_2,naive_bayes,2-27,discrim,83.38870431893687
amount_2,naive_bayes,2-27,logistic,100
amount_2,knn,2-27,small,0
amount_2,knn,2-27,large,28.239202657807326
amount_2,knn,2-27,difference,100
amount_2,knn,2-27,ratio,83.38870431893687
amount_2,knn,2-27,log_ratio,83.38870431893687
amount_2,knn,2-27,discrim,83.38870431893687
amount_2,knn,2-27,logistic,100
amount_2,rf,2-27,small,36.956516039459004
amount_2,rf,2-27,large,29.297508287958056
amount_2,rf,2-27,difference,100
amount_2,rf,2-27,ratio,0.6072363321858176
amount_2,rf,2-27,log_ratio,0
amount_2,rf,2-27,discrim,0.39223358864863295
amount_2,rf,2-27,logistic,75.52040329838755
amount_2,glm,2-27,small,73.33031901368923
amount_2,glm,2-27,large,0
amount_2,glm,2-27,ratio,98.85684474703295
amount_2,glm,2-27,log_ratio,93.37366547058129
amount_2,glm,2-27,discrim,99.05478052209608
amount_2,glm,2-27,logistic,100
amount_2,nnet,2-27,small,8.388710745181434
amount_2,nnet,2-27,large,5.427702912412909
amount_2,nnet,2-27,difference,20.430745096852
amount_2,nnet,2-27,ratio,48.51211020065588
amount_2,nnet,2-27,log_ratio,43.56358576356078
amount_2,nnet,2-27,discrim,100
amount_2,nnet,2-27,logistic,0
amount_2,rpart,2-28,difference,100
amount_2,rpart,2-28,discrim,54.468349304687756
amount_2,rpart,2-28,large,0
amount_2,rpart,2-28,log_ratio,54.468349304687756
amount_2,rpart,2-28,logistic,100
amount_2,rpart,2-28,ratio,54.468349304687756
amount_2,rpart,2-28,small,8.194218874007305
amount_2,c5.0,2-28,difference,100
amount_2,c5.0,2-28,ratio,100
amount_2,c5.0,2-28,large,81.4
amount_2,c5.0,2-28,discrim,69.77
amount_2,c5.0,2-28,small,60.47
amount_2,c5.0,2-28,log_ratio,0
amount_2,c5.0,2-28,logistic,0
amount_2,naive_bayes,2-28,small,0
amount_2,naive_bayes,2-28,large,22.282608695652183
amount_2,naive_bayes,2-28,difference,100
amount_2,naive_bayes,2-28,ratio,79.6195652173913
amount_2,naive_bayes,2-28,log_ratio,79.6195652173913
amount_2,naive_bayes,2-28,discrim,79.6195652173913
amount_2,naive_bayes,2-28,logistic,100
amount_2,knn,2-28,small,0
amount_2,knn,2-28,large,22.282608695652183
amount_2,knn,2-28,difference,100
amount_2,knn,2-28,ratio,79.6195652173913
amount_2,knn,2-28,log_ratio,79.6195652173913
amount_2,knn,2-28,discrim,79.6195652173913
amount_2,knn,2-28,logistic,100
amount_2,rf,2-28,small,10.710154797230055
amount_2,rf,2-28,large,0
amount_2,rf,2-28,difference,100
amount_2,rf,2-28,ratio,12.083701255748203
amount_2,rf,2-28,log_ratio,16.11091636907613
amount_2,rf,2-28,discrim,6.788004824691807
amount_2,rf,2-28,logistic,95.0653043102282
amount_2,glm,2-28,small,1.0747624448091564
amount_2,glm,2-28,large,0
amount_2,glm,2-28,ratio,9.265191211561326
amount_2,glm,2-28,log_ratio,3.542668164133785
amount_2,glm,2-28,discrim,25.207005674049288
amount_2,glm,2-28,logistic,100
amount_2,nnet,2-28,small,22.36559787605514
amount_2,nnet,2-28,large,13.590373533559552
amount_2,nnet,2-28,difference,57.34998790307999
amount_2,nnet,2-28,ratio,56.644077866838124
amount_2,nnet,2-28,log_ratio,100
amount_2,nnet,2-28,discrim,91.9759806148383
amount_2,nnet,2-28,logistic,0
amount_2,rpart,2-29,difference,100
amount_2,rpart,2-29,large,21.8017295382715
amount_2,rpart,2-29,logistic,100
amount_2,rpart,2-29,ratio,12.730929051256748
amount_2,rpart,2-29,small,15.652770054313612
amount_2,rpart,2-29,log_ratio,0
amount_2,rpart,2-29,discrim,0
amount_2,c5.0,2-29,logistic,100
amount_2,c5.0,2-29,small,0
amount_2,c5.0,2-29,large,0
amount_2,c5.0,2-29,difference,0
amount_2,c5.0,2-29,ratio,0
amount_2,c5.0,2-29,log_ratio,0
amount_2,c5.0,2-29,discrim,0
amount_2,naive_bayes,2-29,small,20.000000000000007
amount_2,naive_bayes,2-29,large,54.28571428571429
amount_2,naive_bayes,2-29,difference,100
amount_2,naive_bayes,2-29,ratio,0
amount_2,naive_bayes,2-29,log_ratio,0
amount_2,naive_bayes,2-29,discrim,0
amount_2,naive_bayes,2-29,logistic,100
amount_2,knn,2-29,small,20.000000000000007
amount_2,knn,2-29,large,54.28571428571429
amount_2,knn,2-29,difference,100
amount_2,knn,2-29,ratio,0
amount_2,knn,2-29,log_ratio,0
amount_2,knn,2-29,discrim,0
amount_2,knn,2-29,logistic,100
amount_2,rf,2-29,small,0
amount_2,rf,2-29,large,29.22882853791603
amount_2,rf,2-29,difference,100
amount_2,rf,2-29,ratio,5.465932799896323
amount_2,rf,2-29,log_ratio,2.663104587425645
amount_2,rf,2-29,discrim,12.0209138281517
amount_2,rf,2-29,logistic,93.30123622329299
amount_2,glm,2-29,small,0
amount_2,glm,2-29,large,7.496975916537278
amount_2,glm,2-29,ratio,85.87085712498437
amount_2,glm,2-29,log_ratio,58.140258446627044
amount_2,glm,2-29,discrim,100
amount_2,glm,2-29,logistic,98.27491401569861
amount_2,nnet,2-29,small,69.14924069215975
amount_2,nnet,2-29,large,66.25211740519275
amount_2,nnet,2-29,difference,52.199061395011114
amount_2,nnet,2-29,ratio,4.484563299460282
amount_2,nnet,2-29,log_ratio,62.00987558311265
amount_2,nnet,2-29,discrim,100
amount_2,nnet,2-29,logistic,0
amount_2,rpart,2-32,difference,53.10953659445769
amount_2,rpart,2-32,discrim,100
amount_2,rpart,2-32,log_ratio,100
amount_2,rpart,2-32,logistic,53.10953659445769
amount_2,rpart,2-32,ratio,100
amount_2,rpart,2-32,small,0
amount_2,rpart,2-32,large,0
amount_2,c5.0,2-32,ratio,100
amount_2,c5.0,2-32,difference,95.35
amount_2,c5.0,2-32,large,81.4
amount_2,c5.0,2-32,log_ratio,72.09
amount_2,c5.0,2-32,discrim,62.79
amount_2,c5.0,2-32,small,44.19
amount_2,c5.0,2-32,logistic,0
amount_2,naive_bayes,2-32,small,35.57692307692308
amount_2,naive_bayes,2-32,large,0
amount_2,naive_bayes,2-32,difference,54.487179487179496
amount_2,naive_bayes,2-32,ratio,100
amount_2,naive_bayes,2-32,log_ratio,100
amount_2,naive_bayes,2-32,discrim,100
amount_2,naive_bayes,2-32,logistic,54.48717948717946
amount_2,knn,2-32,small,35.57692307692308
amount_2,knn,2-32,large,0
amount_2,knn,2-32,difference,54.487179487179496
amount_2,knn,2-32,ratio,100
amount_2,knn,2-32,log_ratio,100
amount_2,knn,2-32,discrim,100
amount_2,knn,2-32,logistic,54.48717948717946
amount_2,rf,2-32,small,0
amount_2,rf,2-32,large,15.656216857690444
amount_2,rf,2-32,difference,100
amount_2,rf,2-32,ratio,94.6442991753647
amount_2,rf,2-32,log_ratio,84.79846086531207
amount_2,rf,2-32,discrim,95.87058149876827
amount_2,rf,2-32,logistic,48.644448786805604
amount_2,glm,2-32,small,57.318942200872804
amount_2,glm,2-32,large,67.28944191379658
amount_2,glm,2-32,ratio,92.46171191142479
amount_2,glm,2-32,log_ratio,100
amount_2,glm,2-32,discrim,72.31944351996557
amount_2,glm,2-32,logistic,0
amount_2,nnet,2-32,small,80.9802903111874
amount_2,nnet,2-32,large,2.6003914936530763
amount_2,nnet,2-32,difference,96.49625313115132
amount_2,nnet,2-32,ratio,46.076093037936154
amount_2,nnet,2-32,log_ratio,43.44018644532671
amount_2,nnet,2-32,discrim,100
amount_2,nnet,2-32,logistic,0
amount_2,rpart,2-33,difference,100
amount_2,rpart,2-33,discrim,40.894389708377894
amount_2,rpart,2-33,log_ratio,40.894389708377894
amount_2,rpart,2-33,logistic,100
amount_2,rpart,2-33,ratio,40.894389708377894
amount_2,rpart,2-33,small,0
amount_2,rpart,2-33,large,0
amount_2,c5.0,2-33,difference,100
amount_2,c5.0,2-33,ratio,100
amount_2,c5.0,2-33,logistic,100
amount_2,c5.0,2-33,discrim,79.07
amount_2,c5.0,2-33,large,69.77
amount_2,c5.0,2-33,small,23.26
amount_2,c5.0,2-33,log_ratio,0
amount_2,naive_bayes,2-33,small,0
amount_2,naive_bayes,2-33,large,26.984126984127
amount_2,naive_bayes,2-33,difference,100
amount_2,naive_bayes,2-33,ratio,63.17460317460317
